VideoDuration,PubliedDate,VideoID,VideoImageURL,VideoTitle,VideoURL,VideoViews,Like,Unlike,Khan Style%,Animation%  ,Talking Head%                 ,Whiteboard%
PT30M3S,2/26/2014,ULWn1dOySYk,https://i.ytimg.com/vi/ULWn1dOySYk/maxresdefault.jpg,"Indices (Powers)"", ",https://www.youtube.com/embed/ULWn1dOySYk,426,12,1,0,5,15,85
PT11M15S,5/15/2020,W_FUwM9AZmM,https://i.ytimg.com/vi/W_FUwM9AZmM/maxresdefault.jpg,Grade 9 - Mathematics - Indices PART 1 (English Medium),https://www.youtube.com/embed/W_FUwM9AZmM,430,13,2,0,5,15,85
PT7M23S,11/27/2019,vyXtFXZcdGk,https://i.ytimg.com/vi/vyXtFXZcdGk/maxresdefault.jpg,New Divide Tricks | Division Tricks | Divisibility Rules | Divisibility Rule For 7 | Maths Tricks,https://www.youtube.com/embed/vyXtFXZcdGk,1175431,1452,41,0,5,15,85
PT14M56S,10/29/2020,wu7vJUFyRVI,https://i.ytimg.com/vi/wu7vJUFyRVI/maxresdefault.jpg,Std 7 Maths I  Chapter 6 I Indices I Practice Set 30 I Finding the square root,https://www.youtube.com/embed/wu7vJUFyRVI,118,21,2,5,5,15,85
PT5M32S,9/12/2018,RZ640Q1o_eI,https://i.ytimg.com/vi/RZ640Q1o_eI/maxresdefault.jpg,Class 6 Maths - Ratio and Proportion | Ratio,https://www.youtube.com/embed/RZ640Q1o_eI,373676,950,62,5,5,15,85
PT10M5S,1/30/2019,zUmvpkhvW8,https://i.ytimg.com/vi/-zUmvpkhvW8/maxresdefault.jpg,Math Antics - Intro To Exponents (aka Indices,https://www.youtube.com/embed/-zUmvpkhvW8,838236,789,42,5,0,15,85
PT62M40S,10/16/2020,25gGVMaynPk,https://i.ytimg.com/vi/25gGVMaynPk/maxresdefault.jpg,Lesson 24. Indices | Maths Session for Grade 06,https://www.youtube.com/embed/25gGVMaynPk,4896,620,1,0,0,15,85
PT13M46S,11/23/2020,LkhPRz7Hocg,https://i.ytimg.com/vi/LkhPRz7Hocg/maxresdefault.jpg,Algebra Basics: Laws Of Exponents - Math Antics,https://www.youtube.com/embed/LkhPRz7Hocg,443770,950,25,0,0,15,85
PT9M40S,4/16/2012,dAgfnK528RA,https://i.ytimg.com/vi/dAgfnK528RA/maxresdefault.jpg,Math Antics - Order Of Operations,https://www.youtube.com/embed/dAgfnK528RA,5400784,1025,23,0,0,15,85
PT5M32S,9/3/2017,BUJKEDqGp1U,https://i.ytimg.com/vi/BUJKEDqGp1U/maxresdefault.jpg,Laws of Indices - Part 1 | Algebra | Maths | FuseSchool,https://www.youtube.com/embed/BUJKEDqGp1U,250028,956,21,0,0,15,85
PT76M37S,7/2/2020,QKvJELYdRRA,https://i.ytimg.com/vi/QKvJELYdRRA/maxresdefault.jpg,Lesson 10. Indices | Maths Session for Grade 08,https://www.youtube.com/embed/QKvJELYdRRA,10149,456,12,0,5,15,80
PT22M15S,5/3/2020,XAgvD52qgQQ,https://i.ytimg.com/vi/XAgvD52qgQQ/maxresdefault.jpg,Mathematics  Indices  Maths Paradise YouTube Video Channel,https://www.youtube.com/embed/XAgvD52qgQQ,876,20,1,0,5,15,80
PT11M9S,1/30/2019,B4zejSI8zho,https://i.ytimg.com/vi/B4zejSI8zho/maxresdefault.jpg,Math Antics - Exponents and Square Roots,https://www.youtube.com/embed/B4zejSI8zho,1011379,965,21,0,5,15,80
PT34M42S,11/19/2020,lwdYDwZVo5I,https://i.ytimg.com/vi/lwdYDwZVo5I/maxresdefault.jpg,Indices - Grade 6 - 24th lesson - English Medium - Sri Lankan National Curriculum,,1161,30,1,0,5,15,80
PT11M28S,5/15/2019,KzfWUEJjG18,https://i.ytimg.com/vi/KzfWUEJjG18/maxresdefault.jpg,Math Antics - Basic Probability,https://www.youtube.com/embed/KzfWUEJjG18,1605939,485,25,0,5,15,80
